Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.19-11.00.07.659_0128.jpk-qi-series;128;-1.47656e-05;-1.38281e-05;9.49745e-08;0.00290583;1.14933e+07;-1.36087e-07;-8.68902e-11;;0.00000;0.00000;1.37273e-10
qi-data-2022.04.19-11.00.07.659_0129.jpk-qi-series;129;-1.42969e-05;-1.38281e-05;9.51688e-08;0.00301672;1.00861e+07;-1.37077e-07;-1.54244e-10;;0.00000;0.00000;1.50290e-10
qi-data-2022.04.19-11.00.07.659_0130.jpk-qi-series;130;-1.38281e-05;-1.38281e-05;9.55150e-08;0.00291954;9.23870e+06;-1.38409e-07;-3.45818e-10;;0.00000;0.00000;3.12570e-10
qi-data-2022.04.19-11.00.07.659_0131.jpk-qi-series;131;-1.33594e-05;-1.38281e-05;9.54586e-08;0.00291358;9.60055e+06;-1.39112e-07;-3.66535e-10;;0.00000;0.00000;3.27996e-10
qi-data-2022.04.19-11.00.07.659_0132.jpk-qi-series;132;-1.28906e-05;-1.38281e-05;9.50280e-08;0.00297453;1.02115e+07;-1.40562e-07;-2.35865e-10;;0.00000;0.00000;2.23659e-10
qi-data-2022.04.19-11.00.07.659_0133.jpk-qi-series;133;-1.24219e-05;-1.38281e-05;9.52609e-08;0.00290673;1.14729e+07;-1.39737e-07;-3.52239e-10;;0.00000;0.00000;3.37442e-10
qi-data-2022.04.19-11.00.07.659_0134.jpk-qi-series;134;-1.19531e-05;-1.38281e-05;9.50972e-08;0.00293163;9.82435e+06;-1.39021e-07;-3.02756e-10;;0.00000;0.00000;3.07957e-10
qi-data-2022.04.19-11.00.07.659_0135.jpk-qi-series;135;-1.14844e-05;-1.38281e-05;9.52044e-08;0.00289573;1.13378e+07;-1.38629e-07;-3.76631e-10;;0.00000;0.00000;3.49055e-10
qi-data-2022.04.19-11.00.07.659_0136.jpk-qi-series;136;-1.10156e-05;-1.38281e-05;9.47865e-08;0.00297673;1.02464e+07;-1.39018e-07;-2.33398e-10;;0.00000;0.00000;2.31616e-10
qi-data-2022.04.19-11.00.07.659_0137.jpk-qi-series;137;-1.05469e-05;-1.38281e-05;9.50092e-08;0.00291975;1.00578e+07;-1.37989e-07;-3.58449e-10;;0.00000;0.00000;3.35199e-10
qi-data-2022.04.19-11.00.07.659_0138.jpk-qi-series;138;-1.00781e-05;-1.38281e-05;9.49435e-08;0.00290704;1.08125e+07;-1.39238e-07;-3.53450e-10;;0.00000;0.00000;3.24680e-10
qi-data-2022.04.19-11.00.07.659_0139.jpk-qi-series;139;-9.60937e-06;-1.38281e-05;9.48393e-08;0.00291211;1.07730e+07;-1.42376e-07;-3.27539e-10;;0.00000;0.00000;3.13723e-10
qi-data-2022.04.19-11.00.07.659_0140.jpk-qi-series;140;-9.14063e-06;-1.38281e-05;9.48744e-08;0.00288518;1.10716e+07;-1.43756e-07;-3.86167e-10;;0.00000;0.00000;3.64406e-10
qi-data-2022.04.19-11.00.07.659_0141.jpk-qi-series;141;-8.67187e-06;-1.38281e-05;9.44926e-08;0.00295771;1.05826e+07;-1.42138e-07;-2.44054e-10;;0.00000;0.00000;2.47113e-10
qi-data-2022.04.19-11.00.07.659_0142.jpk-qi-series;142;-8.20313e-06;-1.38281e-05;9.46484e-08;0.00290749;9.91323e+06;-1.42942e-07;-3.65636e-10;;0.00000;0.00000;3.37289e-10
qi-data-2022.04.19-11.00.07.659_0143.jpk-qi-series;143;-7.73438e-06;-1.38281e-05;9.46234e-08;0.00289984;1.00701e+07;-1.43074e-07;-2.76473e-10;;0.00000;0.00000;2.44353e-10
qi-data-2022.04.19-11.00.07.659_0144.jpk-qi-series;144;-7.26562e-06;-1.38281e-05;9.44445e-08;0.00290309;8.70980e+06;-1.36615e-07;-1.53906e-11;;0.00000;0.00000;3.49492e-10
qi-data-2022.04.19-11.00.07.659_0145.jpk-qi-series;145;-6.79687e-06;-1.38281e-05;9.45893e-08;0.00283381;5.41182e+06;-1.20084e-07;1.31520e-09;;0.00000;0.00000;2.85598e-09
qi-data-2022.04.19-11.00.07.659_0146.jpk-qi-series;146;-6.32813e-06;-1.38281e-05;9.42899e-08;0.00289632;83648.5;1.37116e-06;2.39835e-10;;0.00000;0.00000;8.66251e-10
qi-data-2022.04.19-11.00.07.659_0147.jpk-qi-series;147;-5.85938e-06;-1.38281e-05;9.41741e-08;0.00292202;43603.5;2.02331e-06;3.02780e-10;;0.00000;0.00000;1.24910e-09
qi-data-2022.04.19-11.00.07.659_0148.jpk-qi-series;148;-5.39062e-06;-1.38281e-05;9.40081e-08;0.00293227;34803.9;2.78319e-06;1.23516e-10;;0.00000;0.00000;2.80154e-10
qi-data-2022.04.19-11.00.07.659_0149.jpk-qi-series;149;-4.92187e-06;-1.38281e-05;9.40604e-08;0.00290659;29507.8;2.98785e-06;2.89051e-10;;0.00000;0.00000;8.06213e-10
qi-data-2022.04.19-11.00.07.659_0150.jpk-qi-series;150;-4.45313e-06;-1.38281e-05;9.41954e-08;0.00286896;30921.9;3.53290e-06;1.85001e-10;;0.00000;0.00000;5.39658e-10
qi-data-2022.04.19-11.00.07.659_0151.jpk-qi-series;151;-3.98438e-06;-1.38281e-05;9.41225e-08;0.00287775;37635.7;3.83737e-06;9.62641e-11;;0.00000;0.00000;3.52714e-10
qi-data-2022.04.19-11.00.07.659_0152.jpk-qi-series;152;-3.51562e-06;-1.38281e-05;9.81808e-08;0.00205043;41535.2;3.63317e-06;5.79478e-11;;0.00000;0.00000;3.35050e-10
qi-data-2022.04.19-11.00.07.659_0153.jpk-qi-series;153;-3.04687e-06;-1.38281e-05;9.92394e-08;0.00185027;33983.4;3.78620e-06;1.33576e-10;;0.00000;0.00000;5.57758e-10
qi-data-2022.04.19-11.00.07.659_0154.jpk-qi-series;154;-2.57813e-06;-1.38281e-05;9.46556e-08;0.00277133;36587.7;4.52811e-06;1.16730e-10;;0.00000;0.00000;3.12749e-10
qi-data-2022.04.19-11.00.07.659_0155.jpk-qi-series;155;-2.10938e-06;-1.38281e-05;9.49424e-08;0.00268283;48795.9;4.55108e-06;2.26491e-10;;0.00000;0.00000;3.54776e-10
qi-data-2022.04.19-11.00.07.659_0156.jpk-qi-series;156;-1.64062e-06;-1.38281e-05;9.62485e-08;0.00244883;44127.1;4.68363e-06;2.48821e-10;;0.00000;0.00000;3.78266e-10
qi-data-2022.04.19-11.00.07.659_0157.jpk-qi-series;157;-1.17187e-06;-1.38281e-05;9.79172e-08;0.00216209;44227.2;4.76802e-06;2.24902e-10;;0.00000;0.00000;3.40606e-10
qi-data-2022.04.19-11.00.07.659_0158.jpk-qi-series;158;-7.03125e-07;-1.38281e-05;1.01574e-07;0.00152169;41963.8;4.84879e-06;8.79766e-11;;0.00000;0.00000;1.68036e-10
qi-data-2022.04.19-11.00.07.659_0159.jpk-qi-series;159;-2.34375e-07;-1.38281e-05;1.01227e-07;0.00156155;59648.9;4.65624e-06;2.25600e-10;;0.00000;0.00000;3.20870e-10
qi-data-2022.04.19-11.00.07.659_0160.jpk-qi-series;160;2.34375e-07;-1.38281e-05;9.98513e-08;0.00179142;53862.3;4.83324e-06;1.83465e-10;;0.00000;0.00000;2.86167e-10
qi-data-2022.04.19-11.00.07.659_0161.jpk-qi-series;161;7.03125e-07;-1.38281e-05;9.94874e-08;0.00184058;54204.4;4.93931e-06;1.44370e-10;;0.00000;0.00000;2.40738e-10
qi-data-2022.04.19-11.00.07.659_0162.jpk-qi-series;162;1.17187e-06;-1.38281e-05;9.81374e-08;0.00205391;47868.6;4.95460e-06;1.64286e-10;;0.00000;0.00000;2.60659e-10
qi-data-2022.04.19-11.00.07.659_0163.jpk-qi-series;163;1.64063e-06;-1.38281e-05;9.68996e-08;0.00225594;47346.2;4.87695e-06;1.98776e-10;;0.00000;0.00000;3.89501e-10
qi-data-2022.04.19-11.00.07.659_0164.jpk-qi-series;164;2.10937e-06;-1.38281e-05;9.61239e-08;0.00236930;57059.7;4.65845e-06;2.72515e-10;;0.00000;0.00000;4.39717e-10
qi-data-2022.04.19-11.00.07.659_0165.jpk-qi-series;165;2.57813e-06;-1.38281e-05;9.47843e-08;0.00258541;57916.5;4.54310e-06;2.05920e-10;;0.00000;0.00000;2.79136e-10
qi-data-2022.04.19-11.00.07.659_0166.jpk-qi-series;166;3.04688e-06;-1.38281e-05;9.37190e-08;0.00276674;32359.8;4.77166e-06;-5.22045e-11;;0.00000;0.00000;5.47157e-10
qi-data-2022.04.19-11.00.07.659_0167.jpk-qi-series;167;3.51562e-06;-1.38281e-05;9.33716e-08;0.00280518;31088.8;4.36598e-06;8.43533e-11;;0.00000;0.00000;5.37238e-10
qi-data-2022.04.19-11.00.07.659_0168.jpk-qi-series;168;3.98438e-06;-1.38281e-05;9.35467e-08;0.00277703;35649.8;3.84456e-06;1.86926e-10;;0.00000;0.00000;6.39800e-10
qi-data-2022.04.19-11.00.07.659_0169.jpk-qi-series;169;4.45312e-06;-1.38281e-05;9.29963e-08;0.00284985;44346.8;3.29553e-06;1.90151e-10;;0.00000;0.00000;5.28002e-10
qi-data-2022.04.19-11.00.07.659_0170.jpk-qi-series;170;4.92187e-06;-1.38281e-05;9.30797e-08;0.00281619;50747.9;2.81357e-06;-2.28737e-11;;0.00000;0.00000;3.66134e-10
qi-data-2022.04.19-11.00.07.659_0171.jpk-qi-series;171;5.39063e-06;-1.38281e-05;9.24473e-08;0.00291070;55202.3;2.45360e-06;-4.70037e-11;;0.00000;0.00000;4.24629e-10
qi-data-2022.04.19-11.00.07.659_0172.jpk-qi-series;172;5.85937e-06;-1.38281e-05;9.20183e-08;0.00297194;58192.5;2.12946e-06;-4.13560e-11;;0.00000;0.00000;3.04583e-10
qi-data-2022.04.19-11.00.07.659_0173.jpk-qi-series;173;6.32813e-06;-1.38281e-05;9.21690e-08;0.00292808;57749.0;1.83116e-06;-6.93090e-11;;0.00000;0.00000;2.71490e-10
qi-data-2022.04.19-11.00.07.659_0174.jpk-qi-series;174;6.79688e-06;-1.38281e-05;9.20494e-08;0.00293104;59752.0;1.47316e-06;-1.04289e-10;;0.00000;0.00000;5.19398e-10
qi-data-2022.04.19-11.00.07.659_0175.jpk-qi-series;175;7.26562e-06;-1.38281e-05;9.19920e-08;0.00293022;79401.7;9.83097e-07;-1.56152e-10;;0.00000;0.00000;7.74655e-10
qi-data-2022.04.19-11.00.07.659_0176.jpk-qi-series;176;7.73438e-06;-1.38281e-05;9.19537e-08;0.00290472;178418;4.21340e-07;-1.88802e-10;;0.00000;0.00000;1.04109e-09
qi-data-2022.04.19-11.00.07.659_0177.jpk-qi-series;177;8.20312e-06;-1.38281e-05;9.17352e-08;0.00293672;8.23596e+06;-1.43671e-07;-9.61740e-11;;0.00000;0.00000;6.08725e-10
qi-data-2022.04.19-11.00.07.659_0178.jpk-qi-series;178;8.67187e-06;-1.38281e-05;9.16933e-08;0.00292545;9.24562e+06;-1.61661e-07;-2.42237e-10;;0.00000;0.00000;2.66250e-10
qi-data-2022.04.19-11.00.07.659_0179.jpk-qi-series;179;9.14063e-06;-1.38281e-05;9.17523e-08;0.00290158;1.14929e+07;-1.71800e-07;-3.29420e-10;;0.00000;0.00000;3.02268e-10
qi-data-2022.04.19-11.00.07.659_0180.jpk-qi-series;180;9.60937e-06;-1.38281e-05;9.16202e-08;0.00290942;1.08031e+07;-1.72850e-07;-3.10703e-10;;0.00000;0.00000;2.97737e-10
qi-data-2022.04.19-11.00.07.659_0181.jpk-qi-series;181;1.00781e-05;-1.38281e-05;9.16543e-08;0.00289568;1.10126e+07;-1.64189e-07;-3.13045e-10;;0.00000;0.00000;3.07499e-10
qi-data-2022.04.19-11.00.07.659_0182.jpk-qi-series;182;1.05469e-05;-1.38281e-05;9.15527e-08;0.00290323;1.15366e+07;-1.68493e-07;-3.70607e-10;;0.00000;0.00000;3.44162e-10
qi-data-2022.04.19-11.00.07.659_0183.jpk-qi-series;183;1.10156e-05;-1.38281e-05;9.13433e-08;0.00292009;1.06612e+07;-1.65400e-07;-3.18318e-10;;0.00000;0.00000;3.02351e-10
qi-data-2022.04.19-11.00.07.659_0184.jpk-qi-series;184;1.14844e-05;-1.38281e-05;9.16083e-08;0.00286858;1.05225e+07;-1.63082e-07;-4.28221e-10;;0.00000;0.00000;3.82168e-10
qi-data-2022.04.19-11.00.07.659_0185.jpk-qi-series;185;1.19531e-05;-1.38281e-05;9.14535e-08;0.00289404;1.08001e+07;-1.66288e-07;-3.44972e-10;;0.00000;0.00000;3.18910e-10
qi-data-2022.04.19-11.00.07.659_0186.jpk-qi-series;186;1.24219e-05;-1.38281e-05;9.18646e-08;0.00280008;1.12699e+07;-1.70243e-07;-5.44980e-10;;0.00000;0.00000;4.97112e-10
qi-data-2022.04.19-11.00.07.659_0187.jpk-qi-series;187;1.28906e-05;-1.38281e-05;9.11807e-08;0.00292071;1.00027e+07;-1.71947e-07;-3.12409e-10;;0.00000;0.00000;2.84726e-10
qi-data-2022.04.19-11.00.07.659_0188.jpk-qi-series;188;1.33594e-05;-1.38281e-05;9.10237e-08;0.00292797;1.06650e+07;-1.73452e-07;-2.92443e-10;;0.00000;0.00000;2.75377e-10
qi-data-2022.04.19-11.00.07.659_0189.jpk-qi-series;189;1.38281e-05;-1.38281e-05;9.11297e-08;0.00287843;1.19528e+07;-1.70218e-07;-3.70727e-10;;0.00000;0.00000;3.37980e-10
qi-data-2022.04.19-11.00.07.659_0190.jpk-qi-series;190;1.42969e-05;-1.38281e-05;9.10847e-08;0.00286144;1.04283e+07;-1.68401e-07;-3.93076e-10;;0.00000;0.00000;3.67089e-10
qi-data-2022.04.19-11.00.07.659_0191.jpk-qi-series;191;1.47656e-05;-1.38281e-05;9.07962e-08;0.00290978;9.90739e+06;-1.67453e-07;-3.20948e-10;;0.00000;0.00000;3.01467e-10
qi-data-2022.04.19-11.00.07.659_0192.jpk-qi-series;192;-1.47656e-05;-1.33594e-05;9.47056e-08;0.00274742;1.12730e+07;-1.27490e-07;-1.10930e-10;;0.00000;0.00000;1.20010e-10
qi-data-2022.04.19-11.00.07.659_0193.jpk-qi-series;193;-1.42969e-05;-1.33594e-05;9.51422e-08;0.00296016;9.60147e+06;-1.32736e-07;-2.64091e-10;;0.00000;0.00000;2.39483e-10
qi-data-2022.04.19-11.00.07.659_0194.jpk-qi-series;194;-1.38281e-05;-1.33594e-05;9.50148e-08;0.00295924;9.67675e+06;-1.34210e-07;-2.12490e-10;;0.00000;0.00000;2.24283e-10
qi-data-2022.04.19-11.00.07.659_0195.jpk-qi-series;195;-1.33594e-05;-1.33594e-05;9.52313e-08;0.00289347;1.04413e+07;-1.36613e-07;-3.68778e-10;;0.00000;0.00000;3.34003e-10
qi-data-2022.04.19-11.00.07.659_0196.jpk-qi-series;196;-1.28906e-05;-1.33594e-05;9.50384e-08;0.00292784;9.39507e+06;-1.33752e-07;-3.26710e-10;;0.00000;0.00000;3.06145e-10
qi-data-2022.04.19-11.00.07.659_0197.jpk-qi-series;197;-1.24219e-05;-1.33594e-05;9.49055e-08;0.00294856;9.36583e+06;-1.31168e-07;-2.90160e-10;;0.00000;0.00000;2.90142e-10
qi-data-2022.04.19-11.00.07.659_0198.jpk-qi-series;198;-1.19531e-05;-1.33594e-05;9.50161e-08;0.00290251;1.03572e+07;-1.35579e-07;-3.67325e-10;;0.00000;0.00000;3.35324e-10
qi-data-2022.04.19-11.00.07.659_0199.jpk-qi-series;199;-1.14844e-05;-1.33594e-05;9.49334e-08;0.00291179;1.01207e+07;-1.30336e-07;-3.76816e-10;;0.00000;0.00000;3.33025e-10
qi-data-2022.04.19-11.00.07.659_0200.jpk-qi-series;200;-1.10156e-05;-1.33594e-05;9.46737e-08;0.00295153;1.07799e+07;-1.32517e-07;-2.78398e-10;;0.00000;0.00000;2.68932e-10
qi-data-2022.04.19-11.00.07.659_0201.jpk-qi-series;201;-1.05469e-05;-1.33594e-05;9.48487e-08;0.00290009;1.02782e+07;-1.33773e-07;-3.90920e-10;;0.00000;0.00000;3.63820e-10
qi-data-2022.04.19-11.00.07.659_0202.jpk-qi-series;202;-1.00781e-05;-1.33594e-05;9.44111e-08;0.00297352;1.09603e+07;-1.32941e-07;-2.21763e-10;;0.00000;0.00000;2.14225e-10
qi-data-2022.04.19-11.00.07.659_0203.jpk-qi-series;203;-9.60937e-06;-1.33594e-05;9.44636e-08;0.00294337;1.05220e+07;-1.36619e-07;-2.90772e-10;;0.00000;0.00000;2.66118e-10
qi-data-2022.04.19-11.00.07.659_0204.jpk-qi-series;204;-9.14063e-06;-1.33594e-05;9.42892e-08;0.00296426;9.73226e+06;-1.37237e-07;-2.56438e-10;;0.00000;0.00000;2.41410e-10
qi-data-2022.04.19-11.00.07.659_0205.jpk-qi-series;205;-8.67187e-06;-1.33594e-05;9.44278e-08;0.00293181;1.07090e+07;-1.38579e-07;-3.21493e-10;;0.00000;0.00000;2.99256e-10
qi-data-2022.04.19-11.00.07.659_0206.jpk-qi-series;206;-8.20313e-06;-1.33594e-05;9.43711e-08;0.00291210;9.49920e+06;-1.36440e-07;-3.49009e-10;;0.00000;0.00000;3.22315e-10
qi-data-2022.04.19-11.00.07.659_0207.jpk-qi-series;207;-7.73438e-06;-1.33594e-05;9.43693e-08;0.00291601;1.04536e+07;-1.39478e-07;-3.60943e-10;;0.00000;0.00000;3.20430e-10
qi-data-2022.04.19-11.00.07.659_0208.jpk-qi-series;208;-7.26562e-06;-1.33594e-05;9.41634e-08;0.00292677;1.12108e+07;-1.45592e-07;-2.23495e-10;;0.00000;0.00000;2.53328e-10
qi-data-2022.04.19-11.00.07.659_0209.jpk-qi-series;209;-6.79687e-06;-1.33594e-05;9.38858e-08;0.00296546;9.17623e+06;-1.42556e-07;2.81838e-10;;0.00000;0.00000;6.26326e-10
qi-data-2022.04.19-11.00.07.659_0210.jpk-qi-series;210;-6.32813e-06;-1.33594e-05;9.40473e-08;0.00291841;8.50460e+06;-1.44952e-07;1.35113e-09;;0.00000;0.00000;2.36311e-09
qi-data-2022.04.19-11.00.07.659_0211.jpk-qi-series;211;-5.85938e-06;-1.33594e-05;9.36934e-08;0.00296956;68988.1;1.58174e-06;4.05355e-10;;0.00000;0.00000;9.25386e-10
qi-data-2022.04.19-11.00.07.659_0212.jpk-qi-series;212;-5.39062e-06;-1.33594e-05;9.36779e-08;0.00294509;29190.9;2.73442e-06;1.49098e-10;;0.00000;0.00000;1.12476e-09
qi-data-2022.04.19-11.00.07.659_0213.jpk-qi-series;213;-4.92187e-06;-1.33594e-05;9.40058e-08;0.00288342;40810.8;2.83487e-06;2.06404e-10;;0.00000;0.00000;5.16363e-10
qi-data-2022.04.19-11.00.07.659_0214.jpk-qi-series;214;-4.45313e-06;-1.33594e-05;9.37744e-08;0.00292177;32437.8;3.39211e-06;1.34593e-10;;0.00000;0.00000;5.16652e-10
qi-data-2022.04.19-11.00.07.659_0215.jpk-qi-series;215;-3.98438e-06;-1.33594e-05;9.39331e-08;0.00286901;38894.2;3.74392e-06;1.71966e-10;;0.00000;0.00000;4.22326e-10
qi-data-2022.04.19-11.00.07.659_0216.jpk-qi-series;216;-3.51562e-06;-1.33594e-05;9.41531e-08;0.00282576;38700.4;3.96986e-06;2.32226e-10;;0.00000;0.00000;4.27095e-10
qi-data-2022.04.19-11.00.07.659_0217.jpk-qi-series;217;-3.04687e-06;-1.33594e-05;9.40348e-08;0.00283072;31562.7;4.30019e-06;1.67952e-10;;0.00000;0.00000;5.05832e-10
qi-data-2022.04.19-11.00.07.659_0218.jpk-qi-series;218;-2.57813e-06;-1.33594e-05;9.63471e-08;0.00237614;39831.4;4.40011e-06;1.84017e-10;;0.00000;0.00000;3.80256e-10
qi-data-2022.04.19-11.00.07.659_0219.jpk-qi-series;219;-2.10938e-06;-1.33594e-05;9.51082e-08;0.00263015;40368.4;4.76726e-06;2.11485e-10;;0.00000;0.00000;3.45296e-10
qi-data-2022.04.19-11.00.07.659_0220.jpk-qi-series;220;-1.64062e-06;-1.33594e-05;9.69798e-08;0.00229034;42740.3;4.88028e-06;2.38675e-10;;0.00000;0.00000;3.86819e-10
qi-data-2022.04.19-11.00.07.659_0221.jpk-qi-series;221;-1.17187e-06;-1.33594e-05;1.03906e-07;0.00107654;42326.3;4.80736e-06;1.98739e-10;;0.00000;0.00000;2.99555e-10
qi-data-2022.04.19-11.00.07.659_0222.jpk-qi-series;222;-7.03125e-07;-1.33594e-05;1.09561e-07;0.000136424;32058.8;4.99747e-06;1.73903e-10;;0.00000;0.00000;3.01178e-10
qi-data-2022.04.19-11.00.07.659_0223.jpk-qi-series;223;-2.34375e-07;-1.33594e-05;1.09254e-07;0.000170815;33926.6;5.16870e-06;7.54234e-11;;0.00000;0.00000;1.51577e-10
qi-data-2022.04.19-11.00.07.659_0224.jpk-qi-series;224;2.34375e-07;-1.33594e-05;1.08833e-07;0.000259211;45586.6;5.02793e-06;1.09132e-10;;0.00000;0.00000;1.67219e-10
qi-data-2022.04.19-11.00.07.659_0225.jpk-qi-series;225;7.03125e-07;-1.33594e-05;1.07823e-07;0.000427880;45387.0;5.08652e-06;1.52347e-10;;0.00000;0.00000;2.32979e-10
qi-data-2022.04.19-11.00.07.659_0226.jpk-qi-series;226;1.17187e-06;-1.33594e-05;1.04049e-07;0.00106242;41672.6;5.22362e-06;1.17211e-10;;0.00000;0.00000;2.57202e-10
qi-data-2022.04.19-11.00.07.659_0227.jpk-qi-series;227;1.64063e-06;-1.33594e-05;1.03118e-07;0.00119650;39322.3;5.20895e-06;3.62667e-11;;0.00000;0.00000;1.63252e-10
qi-data-2022.04.19-11.00.07.659_0228.jpk-qi-series;228;2.10937e-06;-1.33594e-05;1.01898e-07;0.00137237;41513.3;5.13315e-06;8.59897e-11;;0.00000;0.00000;1.69742e-10
qi-data-2022.04.19-11.00.07.659_0229.jpk-qi-series;229;2.57813e-06;-1.33594e-05;1.00779e-07;0.00153765;46919.6;4.84376e-06;1.63806e-10;;0.00000;0.00000;3.92926e-10
qi-data-2022.04.19-11.00.07.659_0230.jpk-qi-series;230;3.04688e-06;-1.33594e-05;9.81160e-08;0.00198856;66639.6;4.59126e-06;2.05769e-10;;0.00000;0.00000;3.35434e-10
qi-data-2022.04.19-11.00.07.659_0231.jpk-qi-series;231;3.51562e-06;-1.33594e-05;9.48969e-08;0.00252837;67486.8;4.57090e-06;1.93069e-10;;0.00000;0.00000;3.06075e-10
qi-data-2022.04.19-11.00.07.659_0232.jpk-qi-series;232;3.98438e-06;-1.33594e-05;9.43029e-08;0.00261369;49112.8;4.61644e-06;7.82546e-11;;0.00000;0.00000;2.92947e-10
qi-data-2022.04.19-11.00.07.659_0233.jpk-qi-series;233;4.45312e-06;-1.33594e-05;9.40265e-08;0.00265101;33709.8;4.40708e-06;8.14623e-11;;0.00000;0.00000;3.35827e-10
qi-data-2022.04.19-11.00.07.659_0234.jpk-qi-series;234;4.92187e-06;-1.33594e-05;9.28588e-08;0.00284116;36258.4;3.85172e-06;1.41242e-10;;0.00000;0.00000;4.57629e-10
qi-data-2022.04.19-11.00.07.659_0235.jpk-qi-series;235;5.39063e-06;-1.33594e-05;9.28275e-08;0.00283107;42058.4;3.30751e-06;4.91763e-11;;0.00000;0.00000;5.16969e-10
qi-data-2022.04.19-11.00.07.659_0236.jpk-qi-series;236;5.85937e-06;-1.33594e-05;9.22917e-08;0.00291209;50113.8;2.82439e-06;3.43789e-11;;0.00000;0.00000;5.06993e-10
qi-data-2022.04.19-11.00.07.659_0237.jpk-qi-series;237;6.32813e-06;-1.33594e-05;9.23005e-08;0.00289015;53591.1;2.42763e-06;-4.25489e-11;;0.00000;0.00000;3.66214e-10
qi-data-2022.04.19-11.00.07.659_0238.jpk-qi-series;238;6.79688e-06;-1.33594e-05;9.13528e-08;0.00306367;60135.7;1.98239e-06;7.58327e-11;;0.00000;0.00000;3.41410e-10
qi-data-2022.04.19-11.00.07.659_0239.jpk-qi-series;239;7.26562e-06;-1.33594e-05;9.19071e-08;0.00292629;64950.0;1.50145e-06;-1.30619e-10;;0.00000;0.00000;3.71151e-10
qi-data-2022.04.19-11.00.07.659_0240.jpk-qi-series;240;7.73438e-06;-1.33594e-05;9.18556e-08;0.00291896;79159.5;1.06222e-06;-1.55304e-10;;0.00000;0.00000;6.67293e-10
qi-data-2022.04.19-11.00.07.659_0241.jpk-qi-series;241;8.20312e-06;-1.33594e-05;9.20549e-08;0.00286509;126786;5.85917e-07;-2.38045e-10;;0.00000;0.00000;9.61012e-10
qi-data-2022.04.19-11.00.07.659_0242.jpk-qi-series;242;8.67187e-06;-1.33594e-05;9.17131e-08;0.00291717;5.39868e+06;-1.28825e-07;-2.70419e-11;;0.00000;0.00000;8.46962e-10
qi-data-2022.04.19-11.00.07.659_0243.jpk-qi-series;243;9.14063e-06;-1.33594e-05;9.17179e-08;0.00288086;8.66146e+06;-1.57990e-07;-2.51549e-10;;0.00000;0.00000;4.40890e-10
qi-data-2022.04.19-11.00.07.659_0244.jpk-qi-series;244;9.60937e-06;-1.33594e-05;9.14154e-08;0.00292335;9.95743e+06;-1.61508e-07;-2.06521e-10;;0.00000;0.00000;2.29299e-10
qi-data-2022.04.19-11.00.07.659_0245.jpk-qi-series;245;1.00781e-05;-1.33594e-05;9.13275e-08;0.00294644;1.02120e+07;-1.65057e-07;-2.18098e-10;;0.00000;0.00000;2.11399e-10
qi-data-2022.04.19-11.00.07.659_0246.jpk-qi-series;246;1.05469e-05;-1.33594e-05;9.13998e-08;0.00291437;1.11296e+07;-1.66620e-07;-2.88411e-10;;0.00000;0.00000;2.53691e-10
qi-data-2022.04.19-11.00.07.659_0247.jpk-qi-series;247;1.10156e-05;-1.33594e-05;9.15281e-08;0.00288257;1.05301e+07;-1.69375e-07;-3.70074e-10;;0.00000;0.00000;3.42958e-10
qi-data-2022.04.19-11.00.07.659_0248.jpk-qi-series;248;1.14844e-05;-1.33594e-05;9.12874e-08;0.00289885;1.04601e+07;-1.68659e-07;-3.31387e-10;;0.00000;0.00000;2.97117e-10
qi-data-2022.04.19-11.00.07.659_0249.jpk-qi-series;249;1.19531e-05;-1.33594e-05;9.09955e-08;0.00295766;1.11233e+07;-1.70675e-07;-2.36726e-10;;0.00000;0.00000;2.29188e-10
qi-data-2022.04.19-11.00.07.659_0250.jpk-qi-series;250;1.24219e-05;-1.33594e-05;9.11970e-08;0.00289912;1.13056e+07;-1.72067e-07;-3.45593e-10;;0.00000;0.00000;3.17380e-10
qi-data-2022.04.19-11.00.07.659_0251.jpk-qi-series;251;1.28906e-05;-1.33594e-05;9.09861e-08;0.00291821;1.16050e+07;-1.71422e-07;-3.00546e-10;;0.00000;0.00000;2.80376e-10
qi-data-2022.04.19-11.00.07.659_0252.jpk-qi-series;252;1.33594e-05;-1.33594e-05;9.12524e-08;0.00285281;1.01205e+07;-1.71855e-07;-4.11216e-10;;0.00000;0.00000;3.73225e-10
qi-data-2022.04.19-11.00.07.659_0253.jpk-qi-series;253;1.38281e-05;-1.33594e-05;9.09143e-08;0.00289468;1.16957e+07;-1.72334e-07;-3.44459e-10;;0.00000;0.00000;3.17183e-10
qi-data-2022.04.19-11.00.07.659_0254.jpk-qi-series;254;1.42969e-05;-1.33594e-05;9.11239e-08;0.00282507;1.01936e+07;-1.70629e-07;-4.50312e-10;;0.00000;0.00000;4.12037e-10
qi-data-2022.04.19-11.00.07.659_0255.jpk-qi-series;255;1.47656e-05;-1.33594e-05;9.10359e-08;0.00283424;1.07751e+07;-1.71188e-07;-4.76380e-10;;0.00000;0.00000;4.30021e-10
