Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.20-09.44.26.389_0126.jpk-qi-series;126;1.42969e-05;-1.42969e-05;9.54683e-08;0.00302094;7.98888e+08;-3.24000e-07;-6.22120e-10;;0.00000;0.00000;6.38048e-10
qi-data-2022.04.20-09.44.26.389_0127.jpk-qi-series;127;1.47656e-05;-1.42969e-05;9.58915e-08;0.00288481;7.98905e+08;-3.23060e-07;-8.86848e-10;;0.00000;0.00000;8.99789e-10
qi-data-2022.04.20-09.44.26.389_0128.jpk-qi-series;128;-1.47656e-05;-1.38281e-05;9.45034e-08;0.00378027;2.33159e+06;-9.50841e-08;3.88097e-10;;0.00000;0.00000;1.00650e-09
qi-data-2022.04.20-09.44.26.389_0129.jpk-qi-series;129;-1.42969e-05;-1.38281e-05;9.70987e-08;0.00290926;4.39969e+06;-1.79749e-07;-8.52879e-10;;0.00000;0.00000;8.89216e-10
qi-data-2022.04.20-09.44.26.389_0130.jpk-qi-series;130;-1.38281e-05;-1.38281e-05;9.67367e-08;0.00294494;6.20166e+06;-2.19648e-07;-7.68240e-10;;0.00000;0.00000;8.07764e-10
qi-data-2022.04.20-09.44.26.389_0131.jpk-qi-series;131;-1.33594e-05;-1.38281e-05;9.61344e-08;0.00309672;5.54197e+06;-2.04193e-07;-5.83156e-10;;0.00000;0.00000;6.92396e-10
qi-data-2022.04.20-09.44.26.389_0132.jpk-qi-series;132;-1.28906e-05;-1.38281e-05;9.63473e-08;0.00300695;3.22478e+06;-1.43867e-07;-6.35668e-10;;0.00000;0.00000;7.31317e-10
qi-data-2022.04.20-09.44.26.389_0133.jpk-qi-series;133;-1.24219e-05;-1.38281e-05;9.67673e-08;0.00290285;1.35048e+06;-6.55115e-08;-7.17848e-10;;0.00000;0.00000;8.76249e-10
qi-data-2022.04.20-09.44.26.389_0134.jpk-qi-series;134;-1.19531e-05;-1.38281e-05;9.64470e-08;0.00294701;921217;2.78891e-08;-4.81247e-10;;0.00000;0.00000;7.70355e-10
qi-data-2022.04.20-09.44.26.389_0135.jpk-qi-series;135;-1.14844e-05;-1.38281e-05;9.56203e-08;0.00318840;601959;1.22608e-07;-2.71241e-10;;0.00000;0.00000;7.05672e-10
qi-data-2022.04.20-09.44.26.389_0136.jpk-qi-series;136;-1.10156e-05;-1.38281e-05;9.63799e-08;0.00295332;2.40156e+06;-1.37010e-07;-7.03111e-10;;0.00000;0.00000;8.30191e-10
qi-data-2022.04.20-09.44.26.389_0137.jpk-qi-series;137;-1.05469e-05;-1.38281e-05;9.56597e-08;0.00310747;5.05118e+06;-2.26717e-07;-4.00240e-10;;0.00000;0.00000;6.54659e-10
qi-data-2022.04.20-09.44.26.389_0138.jpk-qi-series;138;-1.00781e-05;-1.38281e-05;9.57612e-08;0.00309160;1.94316e+06;-1.60086e-07;-3.21222e-10;;0.00000;0.00000;7.51847e-10
qi-data-2022.04.20-09.44.26.389_0139.jpk-qi-series;139;-9.60937e-06;-1.38281e-05;9.61254e-08;0.00297489;1.79619e+06;-1.03453e-07;-5.18720e-10;;0.00000;0.00000;7.65719e-10
qi-data-2022.04.20-09.44.26.389_0140.jpk-qi-series;140;-9.14063e-06;-1.38281e-05;9.63860e-08;0.00293184;3.90910e+06;-1.97250e-07;-7.39793e-10;;0.00000;0.00000;8.49170e-10
qi-data-2022.04.20-09.44.26.389_0141.jpk-qi-series;141;-8.67187e-06;-1.38281e-05;9.58868e-08;0.00302350;3.96851e+06;-2.02320e-07;-5.17711e-10;;0.00000;0.00000;7.18624e-10
qi-data-2022.04.20-09.44.26.389_0142.jpk-qi-series;142;-8.20313e-06;-1.38281e-05;9.55890e-08;0.00306692;2.92716e+06;-1.93689e-07;-3.55977e-10;;0.00000;0.00000;6.97759e-10
qi-data-2022.04.20-09.44.26.389_0143.jpk-qi-series;143;-7.73438e-06;-1.38281e-05;9.60086e-08;0.00300238;5.53435e+06;-2.31413e-07;-4.81797e-10;;0.00000;0.00000;7.52144e-10
qi-data-2022.04.20-09.44.26.389_0144.jpk-qi-series;144;-7.26562e-06;-1.38281e-05;9.66921e-08;0.00278605;9.97382e+06;-2.67088e-07;-9.05386e-10;;0.00000;0.00000;9.25913e-10
qi-data-2022.04.20-09.44.26.389_0145.jpk-qi-series;145;-6.79687e-06;-1.38281e-05;9.60784e-08;0.00292318;1.73158e+07;-2.84858e-07;-6.28390e-10;;0.00000;0.00000;8.01164e-10
qi-data-2022.04.20-09.44.26.389_0146.jpk-qi-series;146;-6.32813e-06;-1.38281e-05;9.58981e-08;0.00296864;4.48859e+06;-2.35372e-07;-5.32385e-10;;0.00000;0.00000;8.11844e-10
qi-data-2022.04.20-09.44.26.389_0147.jpk-qi-series;147;-5.85938e-06;-1.38281e-05;9.61572e-08;0.00291208;1.71327e+07;-2.81718e-07;-5.73647e-10;;0.00000;0.00000;7.49227e-10
qi-data-2022.04.20-09.44.26.389_0148.jpk-qi-series;148;-5.39062e-06;-1.38281e-05;9.60229e-08;0.00292876;9.31472e+06;-2.59247e-07;-6.33044e-10;;0.00000;0.00000;7.71846e-10
qi-data-2022.04.20-09.44.26.389_0149.jpk-qi-series;149;-4.92187e-06;-1.38281e-05;9.58259e-08;0.00297115;6.79894e+06;-2.23234e-07;-4.14376e-10;;0.00000;0.00000;6.94350e-10
qi-data-2022.04.20-09.44.26.389_0150.jpk-qi-series;150;-4.45313e-06;-1.38281e-05;9.60543e-08;0.00292784;5.44640e+06;-2.38805e-07;-5.44553e-10;;0.00000;0.00000;8.69452e-10
qi-data-2022.04.20-09.44.26.389_0151.jpk-qi-series;151;-3.98438e-06;-1.38281e-05;9.55153e-08;0.00303623;3.94485e+06;-2.03219e-07;-2.69738e-10;;0.00000;0.00000;7.07973e-10
qi-data-2022.04.20-09.44.26.389_0152.jpk-qi-series;152;-3.51562e-06;-1.38281e-05;9.60272e-08;0.00293712;2.45472e+06;-1.61764e-07;-5.03117e-10;;0.00000;0.00000;8.47552e-10
qi-data-2022.04.20-09.44.26.389_0153.jpk-qi-series;153;-3.04687e-06;-1.38281e-05;9.56601e-08;0.00303764;1.26258e+06;-4.78856e-08;-2.65377e-10;;0.00000;0.00000;8.49492e-10
qi-data-2022.04.20-09.44.26.389_0154.jpk-qi-series;154;-2.57813e-06;-1.38281e-05;9.58904e-08;0.00293860;799089;4.73424e-08;-3.76387e-10;;0.00000;0.00000;7.75732e-10
qi-data-2022.04.20-09.44.26.389_0155.jpk-qi-series;155;-2.10938e-06;-1.38281e-05;9.62611e-08;0.00278569;585860;1.76549e-07;-5.61415e-10;;0.00000;0.00000;8.64210e-10
qi-data-2022.04.20-09.44.26.389_0156.jpk-qi-series;156;-1.64062e-06;-1.38281e-05;9.54710e-08;0.00300480;470172;2.48817e-07;-1.57992e-10;;0.00000;0.00000;7.43404e-10
qi-data-2022.04.20-09.44.26.389_0157.jpk-qi-series;157;-1.17187e-06;-1.38281e-05;9.51433e-08;0.00307726;268704;3.17783e-07;2.93089e-11;;0.00000;0.00000;1.01399e-09
qi-data-2022.04.20-09.44.26.389_0158.jpk-qi-series;158;-7.03125e-07;-1.38281e-05;9.59026e-08;0.00289739;220334;2.39494e-07;-3.64783e-10;;0.00000;0.00000;1.01588e-09
qi-data-2022.04.20-09.44.26.389_0159.jpk-qi-series;159;-2.34375e-07;-1.38281e-05;9.52950e-08;0.00303664;401544;2.49773e-07;-1.25909e-10;;0.00000;0.00000;7.49540e-10
qi-data-2022.04.20-09.44.26.389_0160.jpk-qi-series;160;2.34375e-07;-1.38281e-05;9.55077e-08;0.00303249;451326;1.73781e-07;-3.07035e-10;;0.00000;0.00000;7.64313e-10
qi-data-2022.04.20-09.44.26.389_0161.jpk-qi-series;161;7.03125e-07;-1.38281e-05;9.59138e-08;0.00289424;1.33142e+06;-4.59369e-08;-4.92563e-10;;0.00000;0.00000;8.19468e-10
qi-data-2022.04.20-09.44.26.389_0162.jpk-qi-series;162;1.17187e-06;-1.38281e-05;9.57982e-08;0.00289210;8.01234e+08;-3.22423e-07;-6.35728e-10;;0.00000;0.00000;5.62682e-10
qi-data-2022.04.20-09.44.26.389_0163.jpk-qi-series;163;1.64063e-06;-1.38281e-05;9.58699e-08;0.00286473;5.61394e+08;-3.20195e-07;-9.12296e-10;;0.00000;0.00000;8.22671e-10
qi-data-2022.04.20-09.44.26.389_0164.jpk-qi-series;164;2.10937e-06;-1.38281e-05;9.50167e-08;0.00304498;6.09955e+08;-3.22063e-07;-6.14447e-10;;0.00000;0.00000;6.27792e-10
qi-data-2022.04.20-09.44.26.389_0165.jpk-qi-series;165;2.57813e-06;-1.38281e-05;9.53945e-08;0.00295783;7.16002e+08;-3.17297e-07;-7.70281e-10;;0.00000;0.00000;7.25475e-10
qi-data-2022.04.20-09.44.26.389_0166.jpk-qi-series;166;3.04688e-06;-1.38281e-05;9.58180e-08;0.00288094;6.58790e+08;-3.19430e-07;-9.31070e-10;;0.00000;0.00000;8.44980e-10
qi-data-2022.04.20-09.44.26.389_0167.jpk-qi-series;167;3.51562e-06;-1.38281e-05;9.57123e-08;0.00287818;7.85602e+08;-3.21441e-07;-9.83510e-10;;0.00000;0.00000;8.68190e-10
qi-data-2022.04.20-09.44.26.389_0168.jpk-qi-series;168;3.98438e-06;-1.38281e-05;9.54674e-08;0.00287842;7.43125e+08;-3.21099e-07;-7.81931e-10;;0.00000;0.00000;7.28824e-10
qi-data-2022.04.20-09.44.26.389_0169.jpk-qi-series;169;4.45312e-06;-1.38281e-05;9.54348e-08;0.00288735;7.79730e+08;-3.22262e-07;-7.64234e-10;;0.00000;0.00000;6.92856e-10
qi-data-2022.04.20-09.44.26.389_0170.jpk-qi-series;170;4.92187e-06;-1.38281e-05;9.54364e-08;0.00289587;7.09852e+08;-3.23234e-07;-8.09788e-10;;0.00000;0.00000;6.95831e-10
qi-data-2022.04.20-09.44.26.389_0171.jpk-qi-series;171;5.39063e-06;-1.38281e-05;9.55100e-08;0.00285468;6.90640e+08;-3.21157e-07;-8.26246e-10;;0.00000;0.00000;7.70055e-10
qi-data-2022.04.20-09.44.26.389_0172.jpk-qi-series;172;5.85937e-06;-1.38281e-05;9.56698e-08;0.00286560;6.08634e+08;-3.20668e-07;-8.97615e-10;;0.00000;0.00000;7.64363e-10
qi-data-2022.04.20-09.44.26.389_0173.jpk-qi-series;173;6.32813e-06;-1.38281e-05;9.51462e-08;0.00298489;6.86396e+08;-3.21731e-07;-6.52589e-10;;0.00000;0.00000;5.46688e-10
qi-data-2022.04.20-09.44.26.389_0174.jpk-qi-series;174;6.79688e-06;-1.38281e-05;9.55467e-08;0.00285887;2.84412e+06;-1.39206e-07;-7.26817e-10;;0.00000;0.00000;7.89684e-10
qi-data-2022.04.20-09.44.26.389_0175.jpk-qi-series;175;7.26562e-06;-1.38281e-05;9.45149e-08;0.00311093;6.60593e+08;-3.21848e-07;-4.49726e-10;;0.00000;0.00000;4.15826e-10
qi-data-2022.04.20-09.44.26.389_0176.jpk-qi-series;176;7.73438e-06;-1.38281e-05;9.51658e-08;0.00295832;9.22920e+08;-3.23251e-07;-8.61989e-10;;0.00000;0.00000;8.13210e-10
qi-data-2022.04.20-09.44.26.389_0177.jpk-qi-series;177;8.20312e-06;-1.38281e-05;9.54582e-08;0.00284711;8.63016e+08;-3.24079e-07;-9.58882e-10;;0.00000;0.00000;9.29258e-10
qi-data-2022.04.20-09.44.26.389_0178.jpk-qi-series;178;8.67187e-06;-1.38281e-05;9.46587e-08;0.00303460;9.04340e+08;-3.22715e-07;-6.86064e-10;;0.00000;0.00000;7.02055e-10
qi-data-2022.04.20-09.44.26.389_0179.jpk-qi-series;179;9.14063e-06;-1.38281e-05;9.48758e-08;0.00298723;6.70073e+08;-3.21666e-07;-7.50342e-10;;0.00000;0.00000;7.33745e-10
qi-data-2022.04.20-09.44.26.389_0180.jpk-qi-series;180;9.60937e-06;-1.38281e-05;9.52224e-08;0.00288141;8.62521e+08;-3.23777e-07;-9.39151e-10;;0.00000;0.00000;8.98412e-10
qi-data-2022.04.20-09.44.26.389_0181.jpk-qi-series;181;1.00781e-05;-1.38281e-05;9.52306e-08;0.00289506;7.83958e+08;-3.24073e-07;-8.97915e-10;;0.00000;0.00000;8.52801e-10
qi-data-2022.04.20-09.44.26.389_0182.jpk-qi-series;182;1.05469e-05;-1.38281e-05;9.44958e-08;0.00310341;1.70772e+07;-2.61190e-07;-4.58650e-10;;0.00000;0.00000;5.32076e-10
qi-data-2022.04.20-09.44.26.389_0183.jpk-qi-series;183;1.10156e-05;-1.38281e-05;9.50907e-08;0.00292729;440981;6.76585e-08;-5.99596e-10;;0.00000;0.00000;1.13455e-09
qi-data-2022.04.20-09.44.26.389_0184.jpk-qi-series;184;1.14844e-05;-1.38281e-05;9.53767e-08;0.00284485;1.47568e+07;-2.65045e-07;-7.77868e-10;;0.00000;0.00000;8.17274e-10
qi-data-2022.04.20-09.44.26.389_0185.jpk-qi-series;185;1.19531e-05;-1.38281e-05;9.51545e-08;0.00291327;2.72843e+07;-2.79473e-07;-8.51208e-10;;0.00000;0.00000;8.00647e-10
qi-data-2022.04.20-09.44.26.389_0186.jpk-qi-series;186;1.24219e-05;-1.38281e-05;9.47119e-08;0.00301676;5.60044e+08;-3.24939e-07;-7.06348e-10;;0.00000;0.00000;7.39534e-10
qi-data-2022.04.20-09.44.26.389_0187.jpk-qi-series;187;1.28906e-05;-1.38281e-05;9.49801e-08;0.00293072;7.44596e+08;-3.24619e-07;-8.41738e-10;;0.00000;0.00000;8.38189e-10
qi-data-2022.04.20-09.44.26.389_0188.jpk-qi-series;188;1.33594e-05;-1.38281e-05;9.56007e-08;0.00280086;8.36920e+08;-3.22973e-07;-1.11139e-09;;0.00000;0.00000;1.05197e-09
qi-data-2022.04.20-09.44.26.389_0189.jpk-qi-series;189;1.38281e-05;-1.38281e-05;9.50381e-08;0.00290177;7.05684e+08;-3.21475e-07;-9.72007e-10;;0.00000;0.00000;9.23303e-10
qi-data-2022.04.20-09.44.26.389_0190.jpk-qi-series;190;1.42969e-05;-1.38281e-05;9.45862e-08;0.00298451;8.02639e+08;-3.22194e-07;-8.30370e-10;;0.00000;0.00000;8.05465e-10
qi-data-2022.04.20-09.44.26.389_0191.jpk-qi-series;191;1.47656e-05;-1.38281e-05;9.43032e-08;0.00302139;8.55647e+08;-3.18819e-07;-7.03107e-10;;0.00000;0.00000;7.12362e-10
qi-data-2022.04.20-09.44.26.389_0192.jpk-qi-series;192;-1.47656e-05;-1.33594e-05;9.31955e-08;0.00370847;3.16284e+08;-3.07240e-07;1.48904e-10;;0.00000;0.00000;3.66465e-10
qi-data-2022.04.20-09.44.26.389_0193.jpk-qi-series;193;-1.42969e-05;-1.33594e-05;9.58122e-08;0.00283346;2.58020e+08;-3.09815e-07;-9.55019e-10;;0.00000;0.00000;8.97771e-10
qi-data-2022.04.20-09.44.26.389_0194.jpk-qi-series;194;-1.38281e-05;-1.33594e-05;9.49450e-08;0.00306348;1.01684e+07;-2.33113e-07;-5.39462e-10;;0.00000;0.00000;6.27020e-10
qi-data-2022.04.20-09.44.26.389_0195.jpk-qi-series;195;-1.33594e-05;-1.33594e-05;9.44911e-08;0.00315216;9.49765e+06;-2.32536e-07;-4.59045e-10;;0.00000;0.00000;5.62474e-10
qi-data-2022.04.20-09.44.26.389_0196.jpk-qi-series;196;-1.28906e-05;-1.33594e-05;9.53353e-08;0.00293469;7.12314e+06;-2.16051e-07;-7.43986e-10;;0.00000;0.00000;7.95081e-10
qi-data-2022.04.20-09.44.26.389_0197.jpk-qi-series;197;-1.24219e-05;-1.33594e-05;9.49083e-08;0.00300206;3.50760e+06;-1.91818e-07;-5.40778e-10;;0.00000;0.00000;8.51908e-10
qi-data-2022.04.20-09.44.26.389_0198.jpk-qi-series;198;-1.19531e-05;-1.33594e-05;9.51805e-08;0.00297112;2.10371e+06;-1.14417e-07;-5.89435e-10;;0.00000;0.00000;7.28644e-10
qi-data-2022.04.20-09.44.26.389_0199.jpk-qi-series;199;-1.14844e-05;-1.33594e-05;9.54446e-08;0.00292762;1.97290e+06;-9.55072e-08;-7.05455e-10;;0.00000;0.00000;7.77225e-10
qi-data-2022.04.20-09.44.26.389_0200.jpk-qi-series;200;-1.10156e-05;-1.33594e-05;9.52636e-08;0.00297808;5.11893e+06;-2.18912e-07;-6.64037e-10;;0.00000;0.00000;7.72342e-10
qi-data-2022.04.20-09.44.26.389_0201.jpk-qi-series;201;-1.05469e-05;-1.33594e-05;9.57244e-08;0.00283732;2.79921e+06;-1.59591e-07;-8.15193e-10;;0.00000;0.00000;8.63832e-10
qi-data-2022.04.20-09.44.26.389_0202.jpk-qi-series;202;-1.00781e-05;-1.33594e-05;9.53089e-08;0.00293444;1.30911e+06;-6.60899e-08;-6.42325e-10;;0.00000;0.00000;7.85490e-10
qi-data-2022.04.20-09.44.26.389_0203.jpk-qi-series;203;-9.60937e-06;-1.33594e-05;9.49693e-08;0.00296597;1.43901e+06;-1.25487e-07;-5.77577e-10;;0.00000;0.00000;7.75046e-10
qi-data-2022.04.20-09.44.26.389_0204.jpk-qi-series;204;-9.14063e-06;-1.33594e-05;9.50178e-08;0.00296072;3.01468e+06;-1.69863e-07;-5.20566e-10;;0.00000;0.00000;7.38759e-10
qi-data-2022.04.20-09.44.26.389_0205.jpk-qi-series;205;-8.67187e-06;-1.33594e-05;9.50724e-08;0.00294935;4.68031e+06;-2.25086e-07;-5.89118e-10;;0.00000;0.00000;7.41636e-10
qi-data-2022.04.20-09.44.26.389_0206.jpk-qi-series;206;-8.20313e-06;-1.33594e-05;9.50852e-08;0.00297841;4.47122e+06;-2.23727e-07;-5.69919e-10;;0.00000;0.00000;7.66060e-10
qi-data-2022.04.20-09.44.26.389_0207.jpk-qi-series;207;-7.73438e-06;-1.33594e-05;9.43225e-08;0.00311760;4.08998e+06;-2.14590e-07;-3.21049e-10;;0.00000;0.00000;6.83873e-10
qi-data-2022.04.20-09.44.26.389_0208.jpk-qi-series;208;-7.26562e-06;-1.33594e-05;9.52324e-08;0.00292828;3.97949e+06;-2.28294e-07;-6.55966e-10;;0.00000;0.00000;8.05215e-10
qi-data-2022.04.20-09.44.26.389_0209.jpk-qi-series;209;-6.79687e-06;-1.33594e-05;9.53479e-08;0.00289377;4.18953e+06;-2.38853e-07;-6.08928e-10;;0.00000;0.00000;8.29932e-10
qi-data-2022.04.20-09.44.26.389_0210.jpk-qi-series;210;-6.32813e-06;-1.33594e-05;9.44111e-08;0.00309574;2.79198e+06;-1.83565e-07;-1.88169e-10;;0.00000;0.00000;7.22297e-10
qi-data-2022.04.20-09.44.26.389_0211.jpk-qi-series;211;-5.85938e-06;-1.33594e-05;9.52946e-08;0.00289830;4.22827e+06;-2.18631e-07;-6.48260e-10;;0.00000;0.00000;7.94079e-10
qi-data-2022.04.20-09.44.26.389_0212.jpk-qi-series;212;-5.39062e-06;-1.33594e-05;9.50555e-08;0.00291827;3.45942e+06;-2.09940e-07;-4.46014e-10;;0.00000;0.00000;8.56902e-10
qi-data-2022.04.20-09.44.26.389_0213.jpk-qi-series;213;-4.92187e-06;-1.33594e-05;9.50037e-08;0.00290948;6.99786e+06;-2.55876e-07;-4.63652e-10;;0.00000;0.00000;7.68275e-10
qi-data-2022.04.20-09.44.26.389_0214.jpk-qi-series;214;-4.45313e-06;-1.33594e-05;9.45125e-08;0.00303329;1.42196e+06;-1.19877e-07;-2.66075e-10;;0.00000;0.00000;8.25852e-10
qi-data-2022.04.20-09.44.26.389_0215.jpk-qi-series;215;-3.98438e-06;-1.33594e-05;9.46698e-08;0.00300984;1.48437e+06;-1.20919e-07;-3.52898e-10;;0.00000;0.00000;8.19565e-10
qi-data-2022.04.20-09.44.26.389_0216.jpk-qi-series;216;-3.51562e-06;-1.33594e-05;9.52107e-08;0.00288492;1.08524e+06;-4.93772e-08;-5.10323e-10;;0.00000;0.00000;8.43290e-10
qi-data-2022.04.20-09.44.26.389_0217.jpk-qi-series;217;-3.04687e-06;-1.33594e-05;9.50899e-08;0.00291311;1.31373e+06;-8.29164e-08;-4.97991e-10;;0.00000;0.00000;8.38329e-10
qi-data-2022.04.20-09.44.26.389_0218.jpk-qi-series;218;-2.57813e-06;-1.33594e-05;9.44758e-08;0.00305383;721741;1.33212e-08;-2.10068e-10;;0.00000;0.00000;8.66005e-10
qi-data-2022.04.20-09.44.26.389_0219.jpk-qi-series;219;-2.10938e-06;-1.33594e-05;9.53400e-08;0.00279558;645467;7.62245e-08;-4.50630e-10;;0.00000;0.00000;9.08628e-10
qi-data-2022.04.20-09.44.26.389_0220.jpk-qi-series;220;-1.64062e-06;-1.33594e-05;9.49656e-08;0.00288800;436663;1.62500e-07;-2.10773e-10;;0.00000;0.00000;8.67414e-10
qi-data-2022.04.20-09.44.26.389_0221.jpk-qi-series;221;-1.17187e-06;-1.33594e-05;9.46173e-08;0.00295145;342032;3.76018e-07;-9.83148e-11;;0.00000;0.00000;8.45849e-10
qi-data-2022.04.20-09.44.26.389_0222.jpk-qi-series;222;-7.03125e-07;-1.33594e-05;9.42369e-08;0.00306257;283453;2.82451e-07;-3.66148e-11;;0.00000;0.00000;8.44998e-10
qi-data-2022.04.20-09.44.26.389_0223.jpk-qi-series;223;-2.34375e-07;-1.33594e-05;9.48543e-08;0.00288981;345607;1.93045e-07;-2.75067e-10;;0.00000;0.00000;8.80720e-10
qi-data-2022.04.20-09.44.26.389_0224.jpk-qi-series;224;2.34375e-07;-1.33594e-05;9.48008e-08;0.00286005;475258;1.34767e-07;-3.55323e-10;;0.00000;0.00000;8.25453e-10
qi-data-2022.04.20-09.44.26.389_0225.jpk-qi-series;225;7.03125e-07;-1.33594e-05;9.45470e-08;0.00294319;561848;7.75367e-08;-2.88637e-10;;0.00000;0.00000;8.29033e-10
qi-data-2022.04.20-09.44.26.389_0226.jpk-qi-series;226;1.17187e-06;-1.33594e-05;9.49969e-08;0.00288492;4.91786e+08;-3.29355e-07;-3.85062e-10;;0.00000;0.00000;6.65153e-10
qi-data-2022.04.20-09.44.26.389_0227.jpk-qi-series;227;1.64063e-06;-1.33594e-05;9.45862e-08;0.00296439;5.46563e+08;-3.27790e-07;-5.53278e-10;;0.00000;0.00000;5.04647e-10
qi-data-2022.04.20-09.44.26.389_0228.jpk-qi-series;228;2.10937e-06;-1.33594e-05;9.43274e-08;0.00297373;6.59063e+08;-3.27624e-07;-4.99177e-10;;0.00000;0.00000;4.99474e-10
qi-data-2022.04.20-09.44.26.389_0229.jpk-qi-series;229;2.57813e-06;-1.33594e-05;9.42370e-08;0.00299244;3.37575e+08;-3.24556e-07;-4.79750e-10;;0.00000;0.00000;4.22013e-10
qi-data-2022.04.20-09.44.26.389_0230.jpk-qi-series;230;3.04688e-06;-1.33594e-05;9.54976e-08;0.00272159;6.55711e+08;-3.30620e-07;-1.01221e-09;;0.00000;0.00000;8.48753e-10
qi-data-2022.04.20-09.44.26.389_0231.jpk-qi-series;231;3.51562e-06;-1.33594e-05;9.49663e-08;0.00285860;5.14717e+08;-3.27793e-07;-6.97760e-10;;0.00000;0.00000;5.58951e-10
qi-data-2022.04.20-09.44.26.389_0232.jpk-qi-series;232;3.98438e-06;-1.33594e-05;9.49872e-08;0.00284686;6.92122e+08;-3.29239e-07;-7.24692e-10;;0.00000;0.00000;5.67459e-10
qi-data-2022.04.20-09.44.26.389_0233.jpk-qi-series;233;4.45312e-06;-1.33594e-05;9.45378e-08;0.00295943;5.37977e+08;-3.30173e-07;-4.73694e-10;;0.00000;0.00000;4.28206e-10
qi-data-2022.04.20-09.44.26.389_0234.jpk-qi-series;234;4.92187e-06;-1.33594e-05;9.46810e-08;0.00289405;4.67011e+08;-3.30648e-07;-5.51639e-10;;0.00000;0.00000;4.89995e-10
qi-data-2022.04.20-09.44.26.389_0235.jpk-qi-series;235;5.39063e-06;-1.33594e-05;9.43048e-08;0.00294319;5.72692e+08;-3.31851e-07;-4.40965e-10;;0.00000;0.00000;4.08367e-10
qi-data-2022.04.20-09.44.26.389_0236.jpk-qi-series;236;5.85937e-06;-1.33594e-05;9.44407e-08;0.00289281;5.53409e+08;-3.32485e-07;-4.79878e-10;;0.00000;0.00000;5.52779e-10
qi-data-2022.04.20-09.44.26.389_0237.jpk-qi-series;237;6.32813e-06;-1.33594e-05;9.46806e-08;0.00283494;9.01535e+08;-3.33972e-07;-7.93428e-10;;0.00000;0.00000;6.53238e-10
qi-data-2022.04.20-09.44.26.389_0238.jpk-qi-series;238;6.79688e-06;-1.33594e-05;9.40756e-08;0.00300511;8.35457e+08;-3.32830e-07;-7.99503e-10;;0.00000;0.00000;7.27556e-10
qi-data-2022.04.20-09.44.26.389_0239.jpk-qi-series;239;7.26562e-06;-1.33594e-05;9.37639e-08;0.00301983;6.95177e+08;-3.32075e-07;-6.84989e-10;;0.00000;0.00000;6.67948e-10
qi-data-2022.04.20-09.44.26.389_0240.jpk-qi-series;240;7.73438e-06;-1.33594e-05;9.41465e-08;0.00290380;9.58319e+08;-3.33872e-07;-9.03418e-10;;0.00000;0.00000;8.64841e-10
qi-data-2022.04.20-09.44.26.389_0241.jpk-qi-series;241;8.20312e-06;-1.33594e-05;9.38769e-08;0.00300927;7.81615e+08;-3.33531e-07;-6.96762e-10;;0.00000;0.00000;7.08934e-10
qi-data-2022.04.20-09.44.26.389_0242.jpk-qi-series;242;8.67187e-06;-1.33594e-05;9.39170e-08;0.00298504;8.02488e+08;-3.33901e-07;-7.57736e-10;;0.00000;0.00000;7.67944e-10
qi-data-2022.04.20-09.44.26.389_0243.jpk-qi-series;243;9.14063e-06;-1.33594e-05;9.40968e-08;0.00295454;7.45392e+08;-3.32293e-07;-9.02234e-10;;0.00000;0.00000;8.84416e-10
qi-data-2022.04.20-09.44.26.389_0244.jpk-qi-series;244;9.60937e-06;-1.33594e-05;9.44003e-08;0.00284125;9.14820e+08;-3.35197e-07;-1.05549e-09;;0.00000;0.00000;9.93077e-10
qi-data-2022.04.20-09.44.26.389_0245.jpk-qi-series;245;1.00781e-05;-1.33594e-05;9.40123e-08;0.00291479;9.86809e+08;-3.35565e-07;-9.23770e-10;;0.00000;0.00000;8.65924e-10
qi-data-2022.04.20-09.44.26.389_0246.jpk-qi-series;246;1.05469e-05;-1.33594e-05;9.39542e-08;0.00294003;7.65823e+08;-3.34643e-07;-7.93328e-10;;0.00000;0.00000;7.64034e-10
qi-data-2022.04.20-09.44.26.389_0247.jpk-qi-series;247;1.10156e-05;-1.33594e-05;9.40898e-08;0.00288594;7.51668e+07;-3.20710e-07;-7.99532e-10;;0.00000;0.00000;7.38721e-10
qi-data-2022.04.20-09.44.26.389_0248.jpk-qi-series;248;1.14844e-05;-1.33594e-05;9.36759e-08;0.00299533;3.26387e+08;-3.33629e-07;-3.12396e-10;;0.00000;0.00000;9.99832e-10
qi-data-2022.04.20-09.44.26.389_0249.jpk-qi-series;249;1.19531e-05;-1.33594e-05;9.42976e-08;0.00285046;6.82315e+08;-3.37404e-07;-9.75345e-10;;0.00000;0.00000;8.60979e-10
qi-data-2022.04.20-09.44.26.389_0250.jpk-qi-series;250;1.24219e-05;-1.33594e-05;9.35140e-08;0.00308281;7.82443e+08;-3.38122e-07;-6.35092e-10;;0.00000;0.00000;6.33740e-10
qi-data-2022.04.20-09.44.26.389_0251.jpk-qi-series;251;1.28906e-05;-1.33594e-05;9.37604e-08;0.00299831;7.61936e+08;-3.36225e-07;-7.61700e-10;;0.00000;0.00000;7.31650e-10
